,per,ber,bandwidth,rtt
0,0.0,0.0004310568659877133,0,2.0
1,0.0,0.0007181627857262853,0,48.0
2,0.19782570376967498,0.0009559920352938305,365824,2.009158951905097
3,0.09062999334852263,0.0002703809909175562,326952,34.00885844230109
4,0.009436514454031642,0.0005486997866956774,302896,28.008148324981107
5,0.1474653165921644,0.00020757273150939906,224920,60.0
6,0.07017169606522558,0.0004998349719976895,284544,32.008278357324926
7,0.18656846823840892,0.0001949937248913306,275536,90.00801887772711
8,0.051875184665340635,0.0008272315435544112,315208,24.007837244413608
9,0.14764232874065575,0.0002537933692568497,309736,74.0
10,0.0003546115156501088,0.0009163676453356137,279072,70.00799239638674
11,0.17639740650971947,0.00046314571312694734,268696,48.00655731652425
12,0.10505773400708536,0.0005652435535526318,360352,66.00875305660881
13,0.022349226841800008,7.563084423873512e-05,281008,72.0
14,0.09087306099992426,0.00037684252660658924,317376,42.007837244413814
15,0.12379861067832122,0.0004003695994076008,235864,58.0084042846215
16,0.15409212204443473,3.122336399630221e-06,247608,0.00896803211421162
17,0.1508101123339363,0.0008030287035389669,406864,92.0
18,0.04263063052413693,0.0009829781246245056,406864,96.00851361262909
19,0.10415662820392572,0.0005754344862603436,427384,54.00882704933713
20,0.16608587171139788,0.0006443517674944884,313840,52.010084602124074
21,0.0951847674827366,0.0008994628855947094,316576,50.0
22,0.12011214317652626,0.0009567979173729006,301528,76.0072170908267
23,0.004494840913225259,0.0003895548316611913,266760,2.008627861844024
24,0.18656030400522056,0.0005635818698758412,207136,42.00935572551974
25,0.1502128184230073,0.00054577354535963,267328,64.0
26,0.13883192032542244,1.4646623580870654e-05,346104,96.00885844230083
27,0.1715042144017267,0.0007130877497127515,350776,68.00876036528935
28,0.1885681009084605,0.0006545847549249429,297424,68.00827835732488
29,0.14575609663673572,1.503272060579164e-05,250911,94.0
30,0.023841633786061984,0.0003127266582065402,276336,4.008376920675349
31,0.0951718820776371,0.0004960978105565506,260488,64.00840428462149
32,0.05922115935342651,0.0001482579135851015,297424,36.0074884444312
33,0.09853277220450916,0.00037467141593654576,248976,100.0
34,0.02208019383600134,0.0007641858770280406,213976,26.006167008999515
35,0.0,0.0003834381873303793,220248,42.007504345407845
36,0.026190050974920318,0.0006659115225629859,220816,64.00778932602994
37,0.06817027241086167,1.0734175072826036e-05,244872,34.0
38,0.14682347746623214,0.00031737265902145184,208504,78.00712404379551
39,0.10901148310985603,0.0007575477534339407,233128,6.006781268317863
40,0.1464166025126044,0.00039772359844928503,287280,92.01430378970764
41,0.19432645569219356,1.1085025316985077e-05,265960,50.0
42,0.09864979741871037,0.0004721449918252021,252280,58.00877031356354
43,0.13797942741540406,0.0007565436340443233,253080,100.00738831509877
44,0.17619327838491836,4.465172228130476e-05,227656,96.00326263697028
45,0.051772781085576536,7.068592289815078e-05,262656,44.0
46,0.03343157187546663,0.00041001344242136206,223552,22.007656004179672
47,0.06893921880537633,0.0007195867508237966,220248,6.008113199122451
48,0.09610205056896956,0.0001434563161571225,205768,92.00747261667699
49,0.1108752280753544,0.000850103086371522,218880,34.0
50,0.038354990592646736,0.0006491461671933595,194824,4.00811319912228
51,0.17247964260189652,0.0006107276118097321,240308,26.00765600417985
52,0.11996785910027047,0.0009174552697195932,217172,72.00811319912249
53,0.16082305783367914,0.0009135794761128604,216712,52.0
54,0.08441655478424775,0.0005211956120722744,225720,0.008513612629053837
55,0.0415653879587153,0.0007644610635794175,227653,42.007983382741635
56,0.14898283304577506,0.0008490638088562496,277704,48.0085147401605
57,0.13313493535348184,0.0008301004265586926,256387,18.0
58,0.15736598634046325,0.0005190563605856028,257752,28.008404284621548
59,0.1714675120987137,0.0006106587050148943,273600,88.00895830341076
60,0.17152291143792198,0.0004094600086787424,222184,98.008851937641
61,0.0625483525206682,0.0008225988257745299,262656,100.0
62,0.07531130864184796,0.0005592465179773224,257752,92.0089835405048
63,0.04380600220027202,0.0006247432143834046,259120,2.0088584423009106
64,0.18380343729668136,0.00017790125327926117,323417,30.00838436640422
65,0.17240634733864654,0.0005964463636801316,336528,68.0
66,0.16393897140622446,0.0005755773460178456,293320,0.00878444079038962
67,0.1916770234119114,0.00040565944083634513,311104,78.00809701179445
68,0.19375532477679366,1.5826685471408087e-05,342568,14.008195999024037
69,0.11263781835218335,0.0004351231458307941,356248,86.0
70,0.17149093484789332,0.0006809070091484107,336528,16.007402702209347
71,0.08010026056518556,0.0007925220695741547,302896,14.006829699846966
72,0.04479832076481729,0.0002566008495332716,304264,40.006279363025044
73,0.13120008387627913,0.00037083455556683614,348040,84.0
74,0.08869949793275764,0.00013697967448797287,317376,98.00548744020477
75,0.14747814116992472,0.0009070321912233105,294688,26.005802206476783
76,0.177018422531841,0.0008578668060228153,275536,82.00445582764482
77,0.12762328065274214,0.0007896765657761952,278272,74.0
78,0.17500297107204474,0.000906133890563908,287280,0.003168343415622131
79,0.06736603193279689,6.78579508479712e-05,192088,54.0029764408277
80,0.047178570774964304,0.000378941658774078,268128,30.002269096736555
81,0.0048395844456238825,0.0006091523575039463,279640,26.0
82,0.05092888685866221,0.0004982625640176224,486208,40.001456021977866
83,0.007052944521982553,0.0008346572458396652,537392,86.00214140141024
84,0.19945050952926,0.0005497347326767297,380304,86.00141364776375
85,0.14274571970482994,0.0008304865022685657,364456,4.0
86,0.1223212050027816,0.00036012840249048493,348040,16.000948261567405
87,0.08185912762467043,6.505019058616279e-05,379504,48.0013535139453
88,0.004052445738277457,0.00013270040963812613,354880,52.000764198926866
89,0.0905495613498417,0.00034920641769835585,298792,84.0
90,0.15271804058795566,0.0007311243549266334,269496,42.000724430811026
91,0.1236966062245424,0.0006726365116322548,293319,44.001405133445644
92,0.11688721751387687,4.756345792079597e-05,249544,10.000200000000065
93,0.13381456131173447,0.0006691454268357545,236664,24.0
94,0.1423925417124032,0.0009526007735866873,227656,76.00068468971074
95,0.0998634849311146,0.00021652744282694704,251712,84.00020000000006
96,0.04520317120102589,0.0003936717612224885,231760,94.00035777087645
97,0.1907727399386791,0.0008059844163523039,238600,12.0
98,0.18658470589936302,0.0008890320135711992,279072,10.000690507060051
99,0.048006555282714164,0.0005041511083990994,282376,94.0
100,0.18088879180651588,0.0006965976545172561,285112,36.000494772675
101,0.0460597610392092,0.00010849564617840524,340632,58.0
102,0.0625345381424343,0.0009954432744466706,274168,40.0
103,0.003653068968731245,0.0009743561689816811,192088,98.0
104,0.11462259553140228,0.0001398300354369366,243504,4.0001600000001645
105,0.0889057416199462,0.00037945125839543265,218080,78.0
106,0.17372142273057956,0.0003266662597204543,246240,28.0003577708762
107,0.14587379565268194,0.0002618522997057945,226288,90.00068468971071
108,0.13246708295029844,0.0006004185600655785,236664,42.00019999999978
109,0.011854334995717728,0.0009935040357812496,229024,18.0
110,0.011782008552455016,4.62344545236294e-05,227656,96.0
111,0.045201415730931616,0.0008407725100231478,264024,56.0
112,0.0637554622544338,0.000798493060247997,238600,90.00016000000015
113,0.009569913237579015,0.0005711577415367691,257184,24.0
114,0.1418314554323143,0.00022578938627065668,215344,76.00035777087646
115,0.11114092126479327,0.0005911004404867237,190152,86.0
116,0.19440222327224366,0.0003247097883321384,181144,62.0
117,0.04319974401248153,0.0004562525836403905,214776,0.0
118,0.1587577112164283,2.882954747947475e-05,194824,22.0
119,0.19663902712819895,0.0008809094837342716,210672,52.0
120,0.08751917585129751,3.4833079831377176e-05,168832,76.00019999999978
121,0.057023065040896624,4.1803800888746475e-05,177840,14.0
122,0.1116989908017858,0.0009557561704692187,179776,8.0
123,0.17949312609154916,0.00022924317983350078,176472,6.0
124,0.11758508672284294,0.00036578280814033486,139536,4.0
125,0.18770684465717435,0.00020241383904172006,105904,40.0
126,0.03708243272116017,0.0006774138187686774,155952,98.00068818602129
127,0.0311740784095905,0.0008759137601852255,125856,20.00141364776369
128,0.06558427839464638,0.0008423945977869004,99064,38.00207537948347
129,0.1715022804942106,0.0002733010070723624,93024,18.0
130,0.16476347674795935,0.00010071389099888128,82080,48.0027911288039
131,0.16536271384311588,0.0006199356656101312,64296,82.0028196453678
132,0.06292201468352357,0.00022683166597674054,57456,96.0029298464123
133,0.08542828192830124,0.00038666891530355935,56657,50.0
134,0.1576024859883658,0.0005215127214127893,61560,90.00359488525544
135,0.09437274357317248,0.0001603448159618421,41040,60.004293436851825
136,0.13019041678994564,0.0004482447566473752,36936,70.00431592400295
137,0.1576093649297948,0.0008117310369259856,9576,54.0
138,0.11725968427674505,0.0006273920051647245,42408,96.00437611700023
139,0.16778195818030195,6.426839854778431e-05,16512,10.0050730661341
140,0.06689438780503534,0.0008559721638052272,39672,84.00504983168041
141,0.13771766134215194,0.0004957064535906418,2640,78.0
142,0.07835197328314576,0.00016717076889917994,35632,58.005160620117756
143,0.18734150318917048,0.0006156340529809062,43712,6.005738013593472
144,0.12659965856877675,0.0004868887279756343,79912,56.005275755870095
145,0.02757245424909321,0.0005503547022682199,99864,66.0
